Q_INCA,p_druck_bereinigt_1,p_druck_bereinigt_2,p_druck_bereinigt_3,p_druck_bereinigt_4,p_druck_bereinigt_5,p_druck_bereinigt_6,p_druck_bereinigt_7,p_druck_bereinigt_8,p_druck_bereinigt_9,p_druck_bereinigt_10,p_druck_bereinigt_11,p_druck_bereinigt_12,p_druck_bereinigt_13,p_druck_bereinigt_14,p_druck_bereinigt_15,p_druck_bereinigt_16,p_druck_bereinigt_17,p_druck_bereinigt_18,p_druck_bereinigt_19,p_druck_bereinigt_20,nEng
198.65,-30501.0,-30232.0,-30199.0,-30173.0,-30378.0,-25785.0,-15765.0,-7605.0,-1841.5,0.0,-4988.5,-39118.0,-55838.0,-57504.0,-58955.0,-55146.0,-46218.0,-38100.0,-32712.0,-30636.0,873.5
158.017476154368,-21410.125,-21854.25,-21453.75,-21796.875,-21402.75,-21085.25,-14968.625,-8044.25,-3222.25,-873.625,0.0,-10163.0,-31300.5,-38405.5,-40755.25,-39951.25,-35485.5,-30074.25,-24544.375,-22834.0,1080.0
24.0107872123452,-4963.625,-3161.125,-3430.25,-3520.75,-3551.375,-2987.75,-4056.625,-2963.0,-2297.625,0.0,-255.125,-874.375,-6478.875,-5747.875,-5851.625,-7266.625,-6426.875,-6166.0,-6880.625,-2992.0,1713.5625
66.3327840000081,-6145.0,-6097.25,-6269.5,-6201.375,-5200.0,-6339.875,-5426.25,-5665.0,-2285.0,-422.125,0.0,-6650.0,-13144.0,-13925.375,-15258.375,-17265.25,-14721.625,-15285.625,-10655.25,-8566.375,1733.52083333333
83.554,-12557.0,-12456.0,-12661.0,-11960.0,-12984.0,-11952.0,-12652.0,-8683.6,-5307.4,-2183.9,0.0,-4160.0,-15650.0,-18772.0,-21813.0,-23031.0,-21006.0,-20676.0,-16174.0,-14367.0,1493.5
71.225,-9848.8,-10032.0,-9806.4,-9702.4,-9648.1,-9746.6,-9678.5,-6414.5,-2865.4,0.0,-803.13,-12586.0,-16773.0,-19332.0,-17966.0,-19928.0,-18488.0,-16602.0,-12966.0,-10757.0,1153.5
98.2635800039879,-15740.25,-15597.625,-15370.375,-15522.875,-15467.5,-15424.125,-13338.5,-7534.75,-2697.25,0.0,-16171.5,-27532.5,-29586.625,-30534.25,-30080.875,-29943.0,-28315.125,-23047.375,-17880.25,-15736.0,860.0
111.176808731526,-15911.375,-15618.0,-15957.5,-15681.25,-15637.75,-15652.25,-12695.5,-6817.0,-2613.25,0.0,-15344.0,-27559.5,-30461.75,-30969.75,-30419.375,-30797.25,-28416.25,-22857.0,-18168.75,-16245.875,873.5
196.526508962173,-23530.375,-22121.063,-22315.0,-21747.813,-22403.25,-21531.0,-16246.0,-10210.813,-6458.0625,0.0,-599.875,-9162.6875,-22094.688,-34710.375,-40336.0,-42669.562999999995,-38175.437999999995,-32659.75,-28712.188,-24306.5,1713.54
121.89,-16490.0,-15893.0,-15966.0,-15532.0,-16043.0,-15552.0,-14632.0,-8864.0,-4686.4,-483.0,0.0,-11074.0,-27009.0,-32222.0,-35397.0,-34117.0,-34150.0,-26429.0,-21142.0,-17583.0,1420.1
152.5,-18055.0,-17966.0,-18196.0,-17906.0,-17838.0,-17705.0,-12744.0,-5818.8,-1772.0,0.0,-9756.9,-32097.0,-38415.0,-38034.0,-38490.0,-38258.0,-31761.0,-24350.0,-20398.0,-18777.0,840.0
35.799,-5951.8,-3476.0,-3818.0,-4742.3,-3383.6,-3362.3,-4390.5,-3377.1,-2858.1,0.0,-3279.6,-7242.5,-8856.5,-9849.3,-9920.9,-10960.0,-9264.6,-10884.0,-8310.1,-5213.3,1827.0
156.14,-21546.0,-20781.0,-20048.0,-20746.0,-19706.0,-20517.0,-18405.0,-10788.0,-7682.5,-3501.8,0.0,-250.5,-8880.6,-20910.0,-29943.0,-34807.0,-35848.0,-30199.0,-26781.0,-23213.0,1860.5
50.264,-12179.0,-7286.0,-7199.8,-9898.5,-8193.1,-6678.6,-8873.9,-9147.6,-4361.8,-3629.4,-3664.8,0.0,-4502.0,-13782.0,-11846.0,-11960.0,-14667.0,-15323.0,-10266.0,-9683.6,1907.0
137.476759968988,-17148.875,-17433.875,-16980.0,-16088.5,-18095.25,-16192.625,-15305.75,-9325.75,-5723.125,-388.625,0.0,-4826.25,-18015.125,-26539.625,-30036.375,-32361.375,-31419.25,-24138.875,-24199.375,-18558.875,1587.0
58.7227057585087,-7655.375,-5871.5,-8229.25,-6388.375,-5871.5,-7402.375,-6540.875,-5815.625,-4005.25,-1966.375,-258.5,0.0,-9971.375,-12938.875,-14159.5,-15572.0,-17265.875,-13929.75,-12003.375,-10447.75,1813.5
64.242,-9463.1,-9431.0,-9359.3,-9351.4,-9336.3,-9325.6,-8756.8,-4053.3,0.0,-6869.4,-16984.0,-18431.0,-18507.0,-18375.0,-18563.0,-18565.0,-18478.0,-15090.0,-10898.0,-9556.3,680.0
128.615582649154,-20564.875,-18913.625,-19879.75,-20139.5,-17999.25,-19522.0,-19696.875,-11682.625,-8252.0,-5751.125,0.0,-696.75,-11123.0,-24767.25,-28175.25,-34141.375,-35115.25,-30877.375,-24282.875,-24982.75,1933.52083333333
215.14,-23886.0,-23181.0,-23351.0,-23163.0,-22719.0,-21561.0,-14664.0,-9565.1,-3286.1,0.0,-1013.8,-8197.5,-23466.0,-38002.0,-42766.0,-44363.0,-37344.0,-33510.0,-27877.0,-25226.0,1500.1
54.9616694424322,-7458.25,-8091.5,-7419.25,-7499.875,-7679.0,-7108.625,-7600.75,-6016.375,-2095.125,0.0,-5270.125,-12111.75,-13151.625,-14835.625,-14198.0,-14664.375,-14659.25,-13765.5,-10955.25,-9875.5,1466.97826086957
168.4,-20111.0,-17962.0,-18705.0,-18666.0,-17979.0,-18829.0,-14283.0,-9173.8,-5405.8,0.0,-2684.4,-15634.0,-30235.0,-36542.0,-38936.0,-39729.0,-33851.0,-29958.0,-22945.0,-19422.0,1473.5
91.633,-13400.0,-13485.0,-13386.0,-13262.0,-13275.0,-13337.0,-10974.0,-5368.1,-1672.0,0.0,-4194.3,-20574.0,-24248.0,-24338.0,-23911.0,-24160.0,-23397.0,-19039.0,-15018.0,-13483.0,753.5
47.606,-8124.5,-8085.4,-8058.3,-7636.6,-8120.5,-7620.3,-7961.1,-6327.9,-3096.0,-440.38,0.0,-7038.0,-12663.0,-14641.0,-14081.0,-15486.0,-14155.0,-13921.0,-10411.0,-8559.4,1113.5
53.20356300526,-5367.75,-5349.75,-5255.0,-5306.625,-5251.625,-5369.375,-5364.125,-3308.0,0.0,-4123.25,-12759.0,-14176.875,-14385.875,-14134.5,-14207.75,-14155.25,-13882.375,-10338.625,-6727.0,-5572.875,680.0
121.84453346630501,-16869.5,-15593.375,-16400.375,-15502.125,-16444.125,-15607.875,-13956.875,-7888.0,-2422.25,-452.75,0.0,-13731.25,-25371.25,-29974.875,-31163.0,-30087.875,-29979.5,-24117.0,-20084.875,-16752.75,1213.5
119.77,-15293.0,-14918.0,-15032.0,-15026.0,-15004.0,-14994.0,-11321.0,-4740.8,0.0,-3034.3,-23851.0,-30418.0,-30234.0,-31835.0,-31234.0,-31059.0,-28491.0,-22512.0,-17522.0,-15641.0,920.0
88.814,-12617.0,-12340.0,-12318.0,-12371.0,-11972.0,-12345.0,-12184.0,-8325.4,-5404.9,-779.63,0.0,-9618.0,-18904.0,-19590.0,-23329.0,-23489.0,-21178.0,-21118.0,-15890.0,-14317.0,1600.3
117.286485596451,-14866.625,-15696.0,-16425.25,-13743.5,-15618.125,-15320.0,-14434.0,-10315.375,-6623.875,-3104.0,0.0,-25.125,-9710.75,-23465.375,-27722.5,-31612.125,-32965.375,-25423.5,-22112.5,-19081.125,1767.0
27.504,-5782.3,-3124.6,-4699.1,-4198.5,-3140.9,-4342.6,-3868.6,-3642.5,-3914.1,0.0,-2598.1,-6487.4,-8399.6,-9069.1,-9794.3,-9554.8,-9210.5,-9856.8,-8056.3,-5347.5,1713.6
203.879573119563,-23749.75,-23239.5,-23602.688,-23164.75,-23715.625,-19956.688000000002,-13522.25,-5482.3125,-2429.3125,0.0,-15505.938,-36083.187999999995,-43899.875,-44873.5,-44863.0,-43450.25,-37067.625,-30027.813,-26112.25,-24007.125,1040.0
210.83920225438098,-29636.25,-30126.5,-27571.875,-27667.25,-28906.0,-27512.875,-21839.375,-15434.0,-10285.375,-3120.875,-1275.625,0.0,-4570.875,-20190.875,-40000.875,-49461.625,-47861.125,-43581.75,-37446.0,-29871.875,1960.22916666667
118.58,-13277.0,-13482.0,-13368.0,-13287.0,-13308.0,-13371.0,-9367.3,-3525.4,0.0,-5261.0,-22768.0,-27608.0,-27374.0,-27196.0,-27585.0,-27608.0,-24427.0,-19504.0,-15729.0,-13648.0,793.5
207.042108309999,-29886.5,-29766.625,-29872.375,-29816.625,-29878.625,-24014.125,-13343.625,-5239.125,0.0,-4639.125,-41934.375,-57791.375,-58874.0,-59363.625,-59611.625,-55164.5,-45547.625,-37314.5,-32124.0,-30125.5,806.729166666667
20.7953847011962,-6153.125,-4418.25,-5045.625,-4982.0,-4814.5,-4575.625,-5214.375,-4178.0,-3865.5,-1633.125,-661.0,0.0,-6562.875,-6888.125,-6926.25,-8501.625,-8434.5,-7153.5,-8317.0,-4625.75,1740.25
29.1,-2317.5,-2936.1,-2150.1,-2629.3,-2222.5,-2448.0,-2281.6,-2505.8,0.0,-73.25,-5170.0,-7127.4,-7757.8,-7661.8,-8041.5,-7594.5,-7608.1,-7654.6,-5097.5,-3609.8,1233.5
198.14,-27555.0,-27462.0,-27660.0,-27407.0,-27370.0,-23562.0,-14852.0,-6994.4,-1495.3,0.0,-8292.3,-38696.0,-51313.0,-52229.0,-53713.0,-50203.0,-42864.0,-35120.0,-30038.0,-28356.0,920.0
160.06343717029898,-20840.375,-20890.375,-21027.25,-20953.875,-20712.875,-19413.875,-12753.875,-5635.125,-1090.5,0.0,-3016.25,-27790.75,-38913.25,-39652.0,-40554.125,-39329.75,-33395.125,-26699.0,-22729.125,-21272.875,806.9375
85.448,-12344.0,-12506.0,-11856.0,-11857.0,-11888.0,-12023.0,-11585.0,-9089.8,-5483.4,-2471.5,0.0,-6840.9,-17660.0,-17959.0,-21380.0,-22367.0,-20669.0,-19624.0,-16792.0,-14045.0,1593.5
121.11,-14273.0,-14470.0,-14575.0,-14056.0,-14311.0,-13973.0,-12488.0,-7590.0,-2425.0,0.0,-4465.4,-22936.0,-28894.0,-31466.0,-30498.0,-31573.0,-28272.0,-22833.0,-17215.0,-15292.0,1073.5
142.748247288313,-16123.625,-16548.625,-16239.875,-16263.625,-14578.875,-16553.5,-15264.25,-9524.5,-6842.75,-5425.75,-1085.0,0.0,-2995.125,-12424.25,-22681.688,-29086.5,-31352.0,-25994.438,-23046.438,-18516.75,1887.0
89.601,-11828.0,-11606.0,-11768.0,-10755.0,-11494.0,-11023.0,-11210.0,-8446.6,-5006.5,-2373.0,0.0,-9236.8,-20388.0,-21865.0,-25130.0,-25668.0,-23535.0,-22886.0,-16217.0,-13266.0,1620.3
156.657680998123,-19093.125,-17117.75,-17626.625,-17749.625,-17064.75,-17813.25,-14997.875,-8678.0,-6188.375,0.0,-1730.375,-14405.625,-28374.25,-34724.25,-37398.625,-38442.125,-33364.25,-28990.0,-22519.125,-18498.5,1506.97916666667
195.54,-21348.0,-20702.0,-20124.0,-20693.0,-20479.0,-20026.0,-14192.0,-9676.0,-4792.3,-396.5,0.0,-6208.8,-20329.0,-35110.0,-39414.0,-42432.0,-35745.0,-30603.0,-25113.0,-22093.0,1526.9
152.10214864010598,-22649.5,-22420.875,-23129.375,-22137.375,-21476.75,-23320.0,-20044.875,-12491.25,-10176.5,-3506.25,0.0,-5807.25,-20480.25,-31339.875,-36870.5,-40796.5,-40291.125,-32596.75,-29682.625,-26864.25,1853.5
84.4026577498562,-9825.75,-10101.625,-9372.0,-10149.0,-9452.5,-9961.625,-9327.0,-5821.875,-2837.0,0.0,-9176.125,-18136.0,-21114.75,-20717.125,-22292.0,-20956.0,-21501.875,-16242.25,-12754.125,-10530.875,1053.5
199.05,-28930.0,-27745.0,-27481.0,-27157.0,-26648.0,-27872.0,-22064.0,-13932.0,-10594.0,-2779.6,0.0,-3567.9,-16646.0,-31400.0,-43070.0,-48569.0,-47708.0,-40453.0,-36541.0,-30913.0,2000.4
46.374634738341996,-7639.375,-7668.875,-7469.25,-7647.0,-7545.625,-7545.25,-7636.625,-5868.875,-2961.875,0.0,-6181.125,-12567.125,-14480.5,-13796.125,-15048.625,-14305.5,-14741.875,-13301.25,-10282.25,-8049.5,1026.8125
200.33,-26632.0,-26654.0,-26590.0,-26481.0,-26644.0,-21787.0,-12676.0,-5919.0,-1548.0,0.0,-806.63,-26934.0,-47784.0,-50820.0,-51723.0,-47765.0,-39903.0,-33060.0,-28763.0,-26851.0,786.81
100.274839086934,-11433.0,-10591.75,-10666.375,-10450.5,-10502.5,-10620.0,-10092.125,-7221.75,-4281.625,-1054.75,0.0,-7550.5,-19086.75,-21019.875,-23967.875,-23986.875,-22247.25,-20157.875,-14815.875,-11867.875,1453.5
152.444608033109,-17948.813000000002,-18359.125,-18322.688000000002,-17934.313000000002,-18339.0,-17419.0,-11286.938,-4705.8125,-1455.8125,0.0,-15041.25,-31163.5,-34953.812999999995,-34763.375,-34618.062999999995,-34744.625,-30034.313,-23638.938,-20350.063000000002,-18643.313000000002,820.0
124.634574517971,-21283.0,-21201.75,-19922.375,-20378.375,-20520.25,-19554.25,-19398.25,-12126.875,-7603.5,-2370.5,0.0,-5300.375,-22154.5,-30566.0,-36167.375,-38706.25,-37690.5,-30674.5,-29405.875,-22416.625,1720.38
63.1877810600515,-6820.75,-5210.5,-6908.625,-5231.0,-5503.875,-5768.625,-5822.0,-5026.5,-3307.75,0.0,-481.375,-4317.25,-13182.375,-12643.125,-14781.25,-16219.875,-15561.625,-13639.75,-11870.875,-8348.375,1793.5
53.46100000000001,-8818.1,-9464.0,-8690.1,-9193.5,-8796.9,-8873.3,-9048.5,-7114.0,-3773.3,0.0,-1171.8,-11302.0,-13388.0,-15757.0,-16352.0,-15022.0,-16901.0,-14845.0,-12325.0,-11007.0,1400.0
145.67316992172502,-19834.875,-19408.125,-20131.75,-17808.5,-20177.625,-18620.125,-17488.375,-10505.75,-7801.125,-617.0,0.0,-5090.25,-20507.5,-29055.75,-34706.875,-36912.75,-36932.75,-27685.625,-27985.875,-21891.5,1740.25
58.709972038284995,-10233.063,-6071.125,-7799.125,-9693.0,-6805.4375,-6562.0625,-9524.6875,-7204.125,-4517.75,-4586.625,-3831.125,0.0,-6738.6875,-14490.875,-12601.375,-14479.5,-16344.5,-16439.125,-9502.75,-11086.875,1807.0
93.6865858018522,-10980.625,-11878.375,-12762.0,-10293.75,-11475.875,-11946.125,-10771.25,-9471.875,-4862.75,-3539.0,0.0,-3437.375,-15337.75,-20439.625,-22625.625,-25305.5,-25551.25,-20010.25,-17934.5,-15223.75,1740.22916666667
148.56,-17153.0,-15929.0,-16283.0,-15976.0,-16147.0,-16000.0,-13549.0,-8290.3,-4664.3,0.0,-3689.1,-18765.0,-28861.0,-33621.0,-35328.0,-34054.0,-32325.0,-25876.0,-20563.0,-17359.0,1413.5
68.17399999999999,-9111.3,-9687.0,-8472.4,-9563.4,-8550.8,-9254.9,-8633.4,-6620.3,-3225.5,-705.75,0.0,-2469.5,-13230.0,-15038.0,-17385.0,-16295.0,-17614.0,-15037.0,-12219.0,-10290.0,1240.2
170.734283742929,-24413.125,-24750.0,-24400.625,-22801.75,-24442.875,-23495.5,-20158.5,-12503.625,-8293.875,-1093.5,0.0,-3246.0,-20730.75,-36575.125,-43667.625,-47848.75,-46920.0,-35773.375,-33641.5,-26615.375,1827.0
105.17,-14947.0,-15108.0,-15053.0,-14917.0,-14821.0,-15063.0,-12305.0,-6321.8,-2058.0,0.0,-1281.1,-20660.0,-27978.0,-28080.0,-29060.0,-29081.0,-26465.0,-21479.0,-17401.0,-15478.0,826.79
217.23,-24877.0,-25164.0,-24769.0,-24842.0,-25007.0,-20870.0,-14185.0,-6141.9,-1831.1,-43.75,0.0,-19763.0,-43957.0,-51942.0,-52182.0,-47645.0,-39262.0,-31998.0,-27365.0,-25778.0,973.5
88.41517446514759,-8533.5,-8540.375,-8733.375,-8698.875,-8634.5,-8649.875,-7913.375,-4283.0,-782.125,0.0,-15122.625,-20808.25,-20452.25,-20446.5,-20903.75,-21078.25,-19024.0,-13942.625,-10443.0,-8905.75,726.645833333333
91.40066053699191,-13738.0,-12399.625,-14245.875,-13388.75,-11613.875,-13688.375,-13213.75,-9882.75,-5900.875,-4269.75,0.0,-4488.125,-17955.25,-19992.125,-21384.625,-24350.625,-25343.75,-20833.75,-17963.5,-18305.25,1887.0
195.09,-22702.0,-23567.0,-22287.0,-23029.0,-23015.0,-21245.0,-14470.0,-7681.4,-2460.4,-237.5,0.0,-16327.0,-34629.0,-41902.0,-44659.0,-42991.0,-37441.0,-32001.0,-26347.0,-24230.0,1240.2
188.816465572498,-27447.0,-27390.125,-27294.875,-27165.125,-27322.625,-23356.25,-14112.625,-6737.375,-1777.75,0.0,-4801.375,-38019.5,-51820.75,-52312.125,-52647.375,-50096.25,-41937.5,-34214.875,-29408.0,-27529.5,780.0
188.95,-26946.0,-26838.0,-26722.0,-26559.0,-26662.0,-25254.0,-18038.0,-9458.5,-3863.6,-724.5,0.0,-14001.0,-41817.0,-52045.0,-54297.0,-53580.0,-44715.0,-36236.0,-30557.0,-27443.0,1120.0
32.6957727611308,-5915.75,-5587.0,-5580.25,-5574.5,-5372.875,-5631.0,-5637.0,-4892.875,-2297.875,-245.375,0.0,-6827.375,-9762.25,-11435.75,-10469.5,-10881.125,-10964.0,-10208.75,-8274.25,-5868.875,1026.85416666667
207.23,-27482.0,-28848.0,-27300.0,-27949.0,-27713.0,-25982.0,-18520.0,-11440.0,-4396.4,-1635.8,0.0,-12987.0,-37492.0,-50533.0,-56506.0,-54421.0,-46902.0,-39367.0,-31979.0,-30198.0,1346.9
141.955330625731,-16656.375,-16728.375,-16708.0,-16580.625,-16259.75,-16365.5,-11982.125,-6333.625,-1111.5,0.0,-13690.25,-27747.25,-32554.5,-32671.75,-33486.75,-32581.25,-29798.5,-24530.75,-19692.625,-17380.125,1080.0
28.9818680816454,-5137.5,-2589.5,-3113.125,-3923.125,-2614.75,-2740.875,-3325.375,-3001.75,-2644.5,0.0,-892.875,-3084.25,-6731.625,-8806.25,-7760.375,-9152.25,-9639.875,-8274.625,-7876.5,-4871.0,1920.5
23.8,-6249.6,-3364.6,-4468.9,-4395.1,-3841.0,-3941.1,-4659.1,-3391.6,-3989.3,0.0,-2213.4,-5137.8,-6965.8,-7036.9,-7593.8,-7508.0,-7116.0,-7664.9,-6927.4,-4237.4,1727.0
100.7,-12542.0,-11466.0,-11599.0,-11366.0,-11309.0,-11388.0,-11022.0,-7390.9,-4736.5,-1580.1,0.0,-5239.3,-18508.0,-21698.0,-24920.0,-26012.0,-23468.0,-21339.0,-16242.0,-12589.0,1473.5
228.23,-28913.0,-28582.0,-30007.0,-27585.0,-27781.0,-28834.0,-19755.0,-13567.0,-8754.4,-3057.8,0.0,-924.5,-4521.3,-14826.0,-29887.0,-43913.0,-41737.0,-38999.0,-37069.0,-30750.0,1927.0
113.54,-14635.0,-14298.0,-13561.0,-13361.0,-13443.0,-13051.0,-13596.0,-8258.5,-4792.4,-573.0,0.0,-13975.0,-25057.0,-27683.0,-31981.0,-32812.0,-29615.0,-27472.0,-21191.0,-15956.0,1787.0
173.82,-20201.0,-20448.0,-20650.0,-20545.0,-20647.0,-18364.0,-11373.0,-4852.2,-788.19,0.0,-133.0,-18840.0,-36021.0,-39476.0,-39222.0,-37910.0,-32506.0,-25809.0,-22171.0,-21129.0,826.7
74.533,-12940.0,-8514.6,-7818.0,-9936.4,-9930.3,-7533.4,-8430.9,-9995.4,-4393.6,-2839.4,-3607.3,0.0,-3630.4,-15033.0,-17132.0,-17158.0,-19078.0,-21032.0,-13154.0,-10441.0,1993.5
30.1215330328783,-2873.25,-4421.9375,-3807.9375,-2764.0,-4472.0625,-2632.3125,-4117.9375,-3254.125,-2018.625,-1687.3125,0.0,-6185.125,-7070.0625,-7520.8125,-9274.4375,-7070.5625,-9077.75,-8006.6875,-5804.75,-5524.0,1360.04347826087
23.032057518128,-4159.0,-4364.875,-3978.5,-4180.0,-4020.875,-4041.125,-3995.5,-4045.875,-1991.0,0.0,-4795.5,-6860.625,-7951.0,-7075.125,-8337.5,-7292.625,-8086.375,-7271.25,-5993.75,-5009.375,1126.85416666667
17.9245848727226,-3418.5,-3590.5,-3535.625,-3197.5,-3615.375,-3375.875,-3617.375,-2908.5,-2603.125,-1528.625,0.0,-4107.5,-5280.875,-5598.25,-6206.5,-5793.75,-6051.0,-5756.5,-5357.125,-3957.0,1186.85416666667
48.42,-8002.5,-8218.3,-7739.3,-8056.1,-7889.0,-8003.6,-7714.8,-6545.0,-2965.3,0.0,-1111.1,-10941.0,-12953.0,-14875.0,-14186.0,-15500.0,-14130.0,-13866.0,-10729.0,-8868.0,1240.1
95.720190106881,-12857.625,-12808.625,-12345.625,-12350.125,-12344.5,-12075.875,-12310.5,-8800.125,-5208.5,-2841.875,0.0,-7121.0,-20796.375,-22407.25,-26526.25,-27177.625,-25001.625,-23529.5,-17706.0,-14146.625,1600.4375
49.177,-7551.3,-7285.4,-6950.6,-7147.6,-6829.9,-7133.5,-6860.1,-5596.9,-2661.5,0.0,-311.75,-11044.0,-14530.0,-16451.0,-15629.0,-16037.0,-16057.0,-14014.0,-10951.0,-7619.4,1073.5
49.925,-7501.4,-7126.9,-7126.1,-7348.9,-7097.8,-7406.0,-7158.4,-5342.8,-2346.1,0.0,-831.75,-10284.0,-12645.0,-14291.0,-13579.0,-13671.0,-13814.0,-12123.0,-10234.0,-7358.8,1020.0
166.24607477733602,-25659.125,-24179.875,-23890.875,-23926.125,-23352.75,-24014.0,-20980.625,-13050.0,-9204.625,-3619.5,0.0,-626.75,-8228.625,-23694.0,-35387.375,-40645.0,-42279.875,-36074.125,-31561.0,-27172.125,1927.0
209.66,-27925.0,-25405.0,-27665.0,-25500.0,-26686.0,-25946.0,-17078.0,-12559.0,-3266.4,0.0,-277.75,-13639.0,-38942.0,-48857.0,-55537.0,-55536.0,-45539.0,-41677.0,-31242.0,-28895.0,1533.5
85.3674600638595,-13950.375,-11412.625,-13588.0,-13391.875,-10546.0,-12963.75,-13050.5,-10242.625,-6253.75,-5958.875,-1511.75,0.0,-9161.625,-20379.5,-20856.0,-24777.625,-26676.875,-24794.875,-16845.625,-18796.75,1967.0
59.392,-9134.8,-8633.9,-8719.5,-8801.8,-8387.3,-8881.0,-8422.4,-6145.6,-2688.3,0.0,-3834.9,-13739.0,-16189.0,-17031.0,-17131.0,-16629.0,-16992.0,-14379.0,-12221.0,-8964.0,1073.5
69.5953653839111,-11834.625,-11871.125,-12179.875,-11487.75,-12236.75,-11593.375,-11921.625,-9182.75,-4925.625,-2000.875,0.0,-7443.125,-16920.0,-19271.625,-21281.75,-21270.375,-20818.875,-20363.0,-15302.5,-13991.25,1500.06
107.116851502983,-17173.25,-15441.375,-16511.625,-15469.875,-16218.625,-15574.75,-14924.625,-8736.0,-4562.25,0.0,-3411.375,-19498.125,-26097.375,-29729.25,-29893.0,-30178.125,-29803.625,-24271.75,-21400.375,-16388.125,1326.97916666667
100.72349537589899,-16133.625,-15687.25,-15710.0,-15955.375,-15740.625,-15794.625,-14022.875,-7902.375,-2033.25,0.0,-3361.75,-23567.375,-30624.75,-30709.125,-31937.0,-31658.625,-29459.875,-24287.125,-18647.875,-16369.375,940.0
53.073,-5653.4,-6136.1,-4943.4,-6143.5,-5073.4,-5856.4,-5524.1,-4936.9,-2392.3,-274.63,0.0,-10161.0,-12205.0,-14071.0,-15516.0,-13460.0,-15781.0,-12904.0,-9440.1,-6934.9,1400.0
17.563,-4941.4,-3967.5,-2184.1,-5782.4,-3634.4,-3363.1,-4296.8,-4248.1,-2853.3,-1011.8,-1216.0,0.0,-1591.5,-7330.0,-5345.3,-4876.4,-6968.1,-7307.0,-4318.0,-4585.3,1967.0
28.784,-4601.3,-2507.8,-4237.1,-3130.0,-2712.9,-3897.9,-2935.5,-3263.5,-2951.3,0.0,-3855.5,-6665.0,-7502.1,-8199.8,-8620.1,-7405.1,-8741.8,-8056.5,-6813.3,-4581.8,1607.0
83.8420074789777,-14984.125,-10325.125,-11948.25,-13178.5,-11216.125,-10646.25,-12982.875,-11066.0,-5594.0,-6693.125,-4655.875,0.0,-5686.625,-17548.75,-19472.5,-20978.875,-24291.75,-23281.75,-15081.625,-15653.125,1920.5
154.830229188812,-22052.625,-21742.0,-21780.125,-21539.375,-21597.875,-21607.0,-16029.625,-9143.875,-2941.0,0.0,-16269.5,-37320.625,-45397.625,-45002.125,-47397.5,-45609.125,-39771.625,-31424.25,-25507.0,-22526.25,1106.82
16.5367772744453,-2648.5625,-1004.5,-1734.3125,-1999.0,-1010.125,-1682.125,-1760.125,-1229.4375,-1470.75,0.0,-86.0,-722.375,-4179.125,-3894.0625,-4269.1875,-4753.25,-3939.8125,-4073.25,-4171.875,-1471.75,1553.5
153.691032484162,-19064.0,-18936.25,-18986.25,-18925.375,-19013.875,-18807.375,-13733.75,-6850.5,-2272.375,0.0,-5379.125,-30100.0,-38910.125,-39514.125,-41060.5,-39563.25,-33349.0,-26075.375,-21546.75,-19547.375,906.8125
47.244498346981295,-4798.75,-4389.75,-4534.75,-4686.625,-4525.75,-4475.125,-4559.75,-3106.0,0.0,-4273.0,-10706.0,-12144.75,-12592.0,-12089.625,-12200.5,-12389.5,-12352.625,-10110.25,-6558.125,-5248.5,820.0
171.37,-21495.0,-22441.0,-21913.0,-21338.0,-20707.0,-22299.0,-18447.0,-10307.0,-8695.0,-3417.9,0.0,-379.38,-5595.0,-14986.0,-27424.0,-35267.0,-35363.0,-31348.0,-28819.0,-24413.0,1853.5
211.77460095041303,-29233.5,-29078.0,-27501.25,-28557.625,-27899.5,-27146.625,-19364.75,-14192.0,-6510.25,-1642.75,0.0,-7973.75,-26627.5,-44910.25,-51155.5,-55911.375,-48345.0,-41571.25,-35506.625,-30693.0,1720.38461538462
49.617786583759695,-6457.625,-5606.875,-6479.375,-5909.125,-6211.875,-5929.3125,-5937.125,-4645.1875,-1894.875,-267.5,0.0,-7628.625,-10261.438,-12133.875,-10707.5,-12308.5,-11185.563,-10885.188,-8369.375,-6198.75,993.5
84.301,-13469.0,-12174.0,-12762.0,-11564.0,-12206.0,-11969.0,-12208.0,-9816.1,-4661.8,-1845.1,0.0,-9421.0,-19711.0,-20392.0,-22266.0,-25531.0,-23216.0,-21843.0,-19104.0,-15828.0,1947.0
125.5,-14312.0,-11814.0,-12400.0,-13876.0,-11561.0,-11370.0,-13177.0,-8429.3,-3680.3,-3268.3,0.0,-338.63,-10825.0,-22849.0,-23500.0,-26188.0,-29356.0,-23213.0,-16492.0,-16850.0,1927.0
140.779969046916,-16301.5,-16380.875,-16485.75,-16199.0,-16279.75,-16321.125,-11543.75,-4616.5,0.0,-400.625,-25337.875,-36166.375,-36904.375,-38473.0,-37673.875,-37428.375,-32093.875,-24153.25,-19319.375,-17047.125,913.5
111.89918993937,-15453.0,-15546.5,-15463.625,-15415.625,-15443.125,-15313.0,-12105.5,-5373.75,-775.875,0.0,-23674.5,-33411.75,-33895.375,-34046.75,-34095.875,-33721.25,-29105.0,-21681.0,-17119.625,-15677.0,700.0
45.375,-6256.9,-6790.5,-7152.8,-5642.5,-7276.0,-6059.6,-6389.1,-6513.3,-3378.4,-3931.0,0.0,-3853.4,-12155.0,-12003.0,-14604.0,-14471.0,-13352.0,-14960.0,-8861.1,-9197.8,1486.8
