n_components,n_bga,n_ict,bga_pinCount,bga_min_pin_grid,bga_max_pin_grid,bga_mean_pin_grid,n_holes_a,n_holes_b,holes_area_a,holes_area_b,area_occupied_by_holes_a,area_occupied_by_holes_b,n_components_a,n_components_b,n_power_components,cooling_layer_a_area,cooling_layer_b_area,has_cooling_layer_a,has_cooling_layer_b,layout_layer_area,area_occupied_by_components_b,area_occupied_by_components_a,area_occupied_by_cooling_layer_a,area_occupied_by_cooling_layer_b,is_via,is_viap,number_of_net,max_height,number_of_gnd,number_of_conducting_layer,num_geom_cool_area_B,num_geom_cool_area_A,num_x_comps,x_component_pinCount,area_x_comps,mean_area_x_comps,per_power_comps_area_a,per_power_comps_area_b,test_caf2_2000h,test_caf2_1600h,caf2_500h,caf2_1000h,caf2_1500h,caf2_2000h,ruf_max_voltage,ruf_cond_inner_thickness,ruf_cond_outer_thickness,Product class
736,0,0,0,0,0,0,4,0,0,0,0,0,682,54,0,0,0,FALSE,FALSE,71.2467,0.15873577,0.12683254,0,0,TRUE,FALSE,28,1472,0,8,0,0,404,404,5.2924,0.0131,0,0,0,0,0,0,0,0,1000,0.00996,0.039,4
1055,1,363,156,0,0,0,2,0,0,0,0,0,516,539,90,0.6507,27.4257,TRUE,TRUE,147.168,0.3405252,0.2700734,0.004421478,0.18635641,TRUE,TRUE,559,549,14,8,18,4,22,62,14.54748,0.42786705,0.97787,0.41866934,0,0,0,0,0,0,0,0.0249,0.054,7
23,0,6,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,FALSE,FALSE,0.6534,0.006121824,0.24655648,0,0,TRUE,FALSE,6,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,1
13,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,FALSE,FALSE,200.9412,0.001850293,0.001850293,0,0,TRUE,FALSE,3,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0.0249,0.054,4
270,0,0,0,0,0,0,4,0,0,0,0,0,118,152,0,0,0,FALSE,FALSE,71.2467,0.07912367,0.10790254,0,0,TRUE,FALSE,22,259,0,6,0,0,103,103,7.931,0.0385,0,0,0,0,0,0,0,0,0,0.0249,0.054,4
1957,0,534,0,0,0,0,4,0,0.47,0,0.001898714,0,948,1009,181,21.8457,15.714,TRUE,TRUE,247.536,0.47575217,0.6251638,0.08825262,0.06348167,TRUE,FALSE,834,3754,31,6,1,2,3,220,77.0606,25.686869,0.4298649,0.5976009,0,0,0,0,0,0,2500,0.0249,0.054,0
148,0,36,0,0,0,0,0,0,0,0,0,0,136,12,0,0,0,FALSE,FALSE,12.8466,0.14715177,0.29130664,0,0,TRUE,TRUE,50,128,9,6,0,0,32,56,3.3148,0.1035875,0,0,0,0,0,1,0,0,0,0.0249,0.054,7
466,0,0,0,0,0,0,4,0,0,0,0,0,422,44,0,0,0,FALSE,FALSE,71.2467,0.16406094,0.1331823,0,0,TRUE,FALSE,22,932,0,4,0,0,408,408,8.8128,0.0216,0,0,0,0,0,0,0,0,1000,0.0249,0.039,4
44,0,0,0,0,0,0,1,0,0.0697,0,0.002299351,0,15,29,0,0,0,FALSE,FALSE,30.3129,0.05849364,0.41833547,0,0,TRUE,FALSE,5,88,1,4,0,0,5,5,0.6764613,0.13529226,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
2299,0,827,0,0,0,0,3,0,0.2678,0,0.000906703,0,1339,960,0,0,0,FALSE,FALSE,295.3557,0.13102457,0.17531471,0,0,TRUE,FALSE,1049,4390,3,4,0,0,193,200,5.9193997,0.030670466,0,0,0,0,0,0,0,0,2500,0.0249,0.054,7
2399,5,532,660,0,1,0,4,0,0,0,0,0,1145,1254,222,19.4157,16.416,TRUE,TRUE,208.5066,0.365637,0.53068554,0.093117915,0.07873132,TRUE,TRUE,1153,1220,10,8,1,2,3,170,52.981873,13.245468,0.43659,0.41822004,0,0,0,0,0,0,0,0.0249,0.039,7
268,0,78,0,0,0,0,2,0,0.1894,0,0.007219859,0,72,196,0,0,0,FALSE,FALSE,26.2332,0.32902256,0.4666709,0,0,TRUE,FALSE,128,524,5,6,0,0,2,61,4.2361712,2.1180856,0,0,0,0,0,0,0,0,1500,0.0249,0.039,5
2404,0,528,0,0,0,0,4,0,0.4688,0,0.002248341,0,1138,1266,0,0,0,FALSE,FALSE,208.5093,0.37447792,0.5359045,0,0,TRUE,TRUE,1162,4584,10,8,0,0,4,180,49.976833,12.494208,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
143,0,20,0,0,0,0,2,0,0.0629,0,0.010983638,0,104,39,0,0,0,FALSE,FALSE,5.7267,0.48533106,0.4221295,0,0,TRUE,TRUE,121,274,1,8,0,0,1,5,0.5213091,0.5213091,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
292,0,71,0,0,0,0,5,0,0,0,0,0,124,168,0,0,0,FALSE,FALSE,36.1152,0.22561242,0.19646958,0,0,TRUE,FALSE,102,181,1,4,0,0,24,24,1.3533751,0.028195314,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
231,0,0,0,0,0,0,6,0,0.5203,0,0.000720827,0,228,3,0,0,0,FALSE,FALSE,721.8099,0.031684935,0.087487996,0,0,TRUE,FALSE,7948,462,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.039,4
110,0,0,0,0,0,0,0,0,0,0,0,0,109,1,0,0,0,FALSE,FALSE,740.5686,0.024514677,0.02469427,0,0,TRUE,FALSE,47,220,1,6,0,0,78,78,0,0,0,0,0,0,0,0,0,0,2500,0.045433335,0.054,7
68,0,10,0,0,0,0,3,0,0,0,0,0,33,35,0,0,0,FALSE,FALSE,34.083,0.092496626,0.27167827,0,0,TRUE,FALSE,16,36,0,4,0,0,12,12,2.1832728,0.09923967,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
128,0,22,0,0,0,0,0,0,0,0,0,0,73,55,0,0,0,FALSE,FALSE,4.4658,0.457544,0.4776076,0,0,FALSE,TRUE,129,256,2,8,0,0,1,12,0.6585,0.6585,0,0,0,0,0,0,0,0,1500,0.0249,0.039,4
130,0,3,0,0,0,0,6,0,0.5203,0,0.000720827,0,122,8,0,0,0,FALSE,FALSE,721.8099,0.13381681,0.20797886,0,0,TRUE,FALSE,7890,260,36,6,0,0,10,216,23.114,2.3114,0,0,0,0,0,0,0,0,0,0.0866,0.039,4
49,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,FALSE,FALSE,6.7266,0,0.30804566,0,0,TRUE,FALSE,11,88,1,2,0,0,4,4,0.5792,0.1448,0,0,0,0,0,0,0,0,0,0,0,2
123,0,0,0,0,0,0,0,0,0,0,0,0,122,1,0,0,0,FALSE,FALSE,599.8536,0.030265385,0.030744668,0,0,TRUE,FALSE,58,25,1,6,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,7
91,0,0,0,0,0,0,0,0,0,0,0,0,47,44,0,0,0,FALSE,FALSE,135.3852,0.0467023,0.4662206,0,0,TRUE,TRUE,237,182,0,8,0,0,1,156,50.395565,50.395565,0,0,0,0,0,0,0,0,0,0,0,4
1936,0,544,0,0,0,0,4,0,0.47,0,0.001898769,0,968,968,0,0,0,FALSE,FALSE,247.5288,0.29304734,0.6636642,0,0,TRUE,FALSE,868,3702,30,6,0,0,4,251,79.069336,19.767334,0,0,0,0,0,0,0,0,1500,0.0249,0.054,0
1900,0,621,0,0,0,0,4,0,0.4688,0,0.003382615,0,892,1008,148,9.1908,9.8118,TRUE,TRUE,138.591,0.397056,0.9614594,0.06631599,0.0707968,TRUE,TRUE,852,3690,23,8,1,2,4,141,84.67048,21.16762,0.7613483,0.7131617,0,0,0,0,0,0,0,0,0,7
1113,0,368,0,0,0,0,2,0,0.4846,0,0.003264724,0,455,658,81,1.1169,28.3797,TRUE,TRUE,148.4352,0.38562414,0.27798048,0.007524496,0.19119252,TRUE,TRUE,535,2062,14,8,18,4,40,66,13.175198,0.32937995,11.235384,0.4421752,0,0,0,0,0,0,2500,0.0249,0.054,7
1109,0,258,0,0,0,0,2,0,0.1982,0,0.000745493,0,817,292,0,0,0,FALSE,FALSE,265.8645,0.18035173,0.36116478,0,0,TRUE,FALSE,462,2086,2,6,0,0,15,24,4.0002956,0.26668635,0,0,0,0,0,0,0,0,1500,0.0866,0.054,7
83,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,FALSE,FALSE,740.5668,0,0.007224197,0,0,TRUE,FALSE,5,1,2,4,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,3
821,0,185,0,0,0,0,4,0,0,0,0,0,454,367,0,0,0,FALSE,FALSE,83.1465,0.27288988,0.93226457,0,0,TRUE,FALSE,323,1574,12,4,0,0,2,117,43.2786,21.6393,0,0,0,0,0,0,0,0,1000,0.03,0.05,0
427,0,60,0,0,0,0,0,0,0,0,0,0,387,40,0,0,0,FALSE,FALSE,34.416,0.061925102,0.4524698,0,0,FALSE,TRUE,406,820,12,7,0,0,6,70,1.9493,0.32488334,0,0,0,0,0,0,0,0,0,0,0,5
206,0,151,0,0,0,0,4,0,0.3794,0,0.002228967,0,27,179,0,0,0,FALSE,FALSE,170.2134,0.18095963,0.24734652,0,0,TRUE,FALSE,556,412,1,6,0,0,8,80,4.667354,0.58341926,0,0,0,0,0,0,0,0,2500,0.045433335,0.054,7
809,0,0,0,0,0,0,0,0,0,0,0,0,691,118,0,0,0,FALSE,FALSE,22.5108,0.11726815,0.5316381,0,0,TRUE,TRUE,332,1618,19,6,0,0,51,51,0.50729895,0.009947038,0,0,0,0,0,0,0,0,0,0,0,7
2287,0,494,0,0,0,0,4,0,0.4684,0,0.002246529,0,1128,1159,0,0,0,FALSE,FALSE,208.4994,0.37782505,0.5359141,0,0,TRUE,TRUE,1088,4356,10,8,0,0,4,190,50.5199,12.629975,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
129,0,44,0,0,0,0,2,0,0.1005,0,0.005289251,0,74,55,0,0,0,FALSE,FALSE,19.0008,0.938942,1.8454723,0,0,TRUE,FALSE,52,248,3,2,0,0,1,12,27.89665,27.89665,0,0,0,0,0,0,0,0,1500,0.039,0.039,7
25,0,6,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,FALSE,FALSE,2.5632,0.2136392,0.16623752,0,0,TRUE,FALSE,6,16,2,2,0,0,6,6,0.4452,0.0371,0,0,0,0,0,0,0,0,0,0.054,0.054,7
87,0,0,0,0,0,0,0,0,0,0,0,0,68,19,0,0,0,FALSE,FALSE,721.2078,0.025331534,0.025329316,0,0,TRUE,FALSE,50,174,13,8,0,0,48,48,0,0,0,0,0,0,0,0,0,0,1500,0.04954,0.054,7
33,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,FALSE,FALSE,740.5677,0,0.007224188,0,0,TRUE,FALSE,37,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,3
1635,0,440,0,0,0,0,2,0,0.1128,0,0.000737945,0,744,891,0,0,0,FALSE,FALSE,152.8569,0.4051338,0.51486313,0,0,TRUE,TRUE,1161,3052,2,8,0,0,7,244,18.93758,2.7053685,0,0,0,0,0,0,0,0,0,0,0,7
23,0,6,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,FALSE,FALSE,0.6534,0.006121824,0.24655648,0,0,TRUE,FALSE,6,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.039,0.039,1
26,0,0,0,0,0,0,4,0,0,0,0,0,26,0,0,0,0,FALSE,FALSE,291.636,0.01755339,0.1769905,0,0,TRUE,FALSE,118,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.039,4
1177,0,0,0,0,0,0,0,0,0,0,0,0,1006,171,0,0,0,FALSE,FALSE,22.5108,0.17324129,0.63146305,0,0,TRUE,TRUE,330,2354,16,7,0,0,80,80,0.68313783,0.008539223,0,0,0,0,0,0,0,0,0,0,0,7
16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,FALSE,FALSE,0.4806,0.011444029,0.38743237,0,0,TRUE,FALSE,6,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1
135,0,46,0,0,0,0,3,0,0.1375,0,0.024089841,0,52,83,0,0,0,FALSE,FALSE,5.7078,0.38391325,0.3613126,0,0,TRUE,TRUE,66,258,1,6,0,0,1,8,0.4395,0.4395,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
517,0,89,0,0,0,0,0,5,0,0.3475,0,0.001118838,507,10,0,0,0,FALSE,FALSE,310.59,0.025833093,0.095567465,0,0,TRUE,FALSE,188,1034,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0.0249,0.054,7
13,0,2,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,FALSE,FALSE,0.8694,0.058661144,0.20335864,0,0,TRUE,FALSE,5,26,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1000,0.05,0.05,1
1232,0,318,0,0,0,0,4,0,0,0,0,0,543,689,0,0,0,FALSE,FALSE,208.3653,0.31183085,0.50882727,0,0,TRUE,FALSE,661,2258,6,4,0,0,3,180,50.2139,16.737967,0,0,0,0,0,0,0,0,1000,0.03,0.05,0
12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,FALSE,FALSE,607.7799,0,0.002096812,0,0,TRUE,FALSE,80,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557,0.054,4
322,0,101,0,0,0,0,4,0,0.2006,0,0.006300212,0,153,169,0,0,0,FALSE,FALSE,31.8402,0.2377117,0.9297032,0,0,TRUE,FALSE,135,604,3,4,0,0,1,34,21.233435,21.233435,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
26,0,4,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,FALSE,FALSE,2.052,0.0958577,0.31393763,0,0,TRUE,FALSE,12,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.054,0.054,1
2115,0,677,0,0,0,0,4,0,0.4688,0,0.001486368,0,1464,651,0,0,0,FALSE,FALSE,315.3996,0.19721015,0.6445947,0,0,TRUE,FALSE,926,4224,20,6,0,0,3,199,91.44952,30.483171,0,0,0,0,0,0,0,0,2500,0.0249,0.054,0
184,0,0,0,0,0,0,2,0,0.1349,0,0.005253177,0,177,7,0,0,0,FALSE,FALSE,25.6797,0.05088113,0.3901565,0,0,TRUE,TRUE,280,368,4,8,0,0,3,108,2.663902,0.88796735,0,0,0,0,0,0,0,0,1500,0.0249,0.039,5
241,0,78,0,0,0,0,2,0,0.1386,0,0.00347144,0,90,151,0,0,0,FALSE,FALSE,39.9258,0.21416478,0.3577286,0,0,TRUE,FALSE,90,458,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.039,0.039,7
1194,0,318,0,0,0,0,4,0,0,0,0,0,523,671,0,0,0,FALSE,FALSE,208.3653,0.30546895,0.5023151,0,0,TRUE,FALSE,681,2258,7,4,0,0,3,180,50.2139,16.737967,0,0,0,0,0,0,0,0,0,0.03,0.05,0
346,2,52,430,0,0,0,0,0,0,0,0,0,319,27,0,0,0,FALSE,FALSE,34.416,0.062355135,0.42004403,0,0,FALSE,TRUE,389,290,14,7,0,0,8,72,2.6633494,0.24212268,0,0,0,0,0,0,0,0,0,0.0265,0.018,5
1164,0,269,0,0,0,0,2,0,0.179,0,0.001094588,0,607,557,0,0,0,FALSE,FALSE,163.5318,0.2898841,0.3559004,0,0,TRUE,FALSE,396,2238,4,6,0,0,20,36,1.3643328,0.06821664,0,0,0,0,0,0,0,0,1500,0.045433335,0.054,7
162,0,40,0,0,0,0,1,0,0.0311,0,0.001610907,0,45,117,0,0,0,FALSE,FALSE,19.3059,0.18527497,0.31622458,0,0,TRUE,FALSE,52,294,2,2,0,0,1,13,0.2822,0.2822,0,0,0,0,0,0,0,0,1500,0.054,0.054,7
270,0,78,0,0,0,0,2,0,0.1894,0,0.007219859,0,72,198,0,0,0,FALSE,FALSE,26.2332,0.33018902,0.4621728,0,0,TRUE,FALSE,127,528,5,6,0,0,2,61,4.2361712,2.1180856,0,0,0,0,0,0,0,0,1500,0.0249,0.054,5
747,0,209,0,0,0,0,4,0,0.4688,0,0.005639218,0,449,298,0,0,0,FALSE,FALSE,83.1321,0.2600322,0.8956953,0,0,TRUE,FALSE,332,1428,11,4,0,0,3,109,41.904495,13.968164,0,0,0,0,0,0,0,0,1000,0.0245,0.054,0
52,0,0,0,0,0,0,2,0,0.247,0,0.001824424,0,46,6,0,0,0,FALSE,FALSE,135.3852,0.007470536,0.20373349,0,0,TRUE,TRUE,242,104,1,8,0,0,2,64,15.4836,7.7418,0,0,0,0,0,0,0,0,0,0,0,4
2176,0,591,0,0,0,0,4,0,0.4692,0,0.00163573,0,1088,1088,260,26.2674,19.3554,TRUE,TRUE,286.8444,0.30125996,0.57234335,0.09157369,0.067477,TRUE,FALSE,889,4076,37,4,1,2,3,214,81.077644,27.025883,0.47621766,0.6462796,0,0,0,0,0,0,1500,0.0249,0.054,0
18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,FALSE,FALSE,162,0.066017285,0.14629629,0,0,TRUE,FALSE,17,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866,0.039,4
2326,0,621,0,0,0,0,4,0,0.4688,0,0.001476522,0,862,1464,286,52.0853,0,TRUE,FALSE,317.5029,0.33617124,0.5555961,0.16404669,0,TRUE,FALSE,965,4370,29,6,0,3,3,270,78.65924,26.219748,0,0,0,0,0,0,0,0,0,0.0249,0.054,0
2231,0,638,0,0,0,0,4,0,0.4682,0,0.001546844,0,899,1332,372,53.001,6.5727,TRUE,TRUE,302.6808,0.2554409,0.61849064,0.17510526,0.021714956,TRUE,FALSE,1078,4454,34,6,3,2,6,353,119.249405,19.8749,0.086038,0.693794,0,0,0,1,0,0,1500,0.0249,0.054,0
158,0,0,0,0,0,0,0,0,0,0,0,0,142,16,0,0,0,FALSE,FALSE,19.7109,0.006448209,0.33972067,0,0,TRUE,TRUE,105,135,1,6,0,0,1,61,2.341,2.341,0,0,0,0,0,0,0,0,0,0.0249,0.039,7
2106,0,620,0,0,0,0,8,0,0.9257,0,0.00282031,0,1180,926,0,0,0,FALSE,FALSE,328.2264,0.14657213,0.24274088,0,0,TRUE,FALSE,959,3984,10,4,0,0,247,251,20.815266,0.08427233,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
7,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,FALSE,FALSE,0.9801,0.46117744,0.11886542,0,0,TRUE,FALSE,1495,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.054,4
276,0,100,0,0,0,0,0,0,0,0,0,0,89,187,0,0,0,FALSE,FALSE,28.7955,0.17640056,0.38801482,0,0,TRUE,FALSE,98,552,2,4,0,0,16,16,0.2834868,0.017717926,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
82,0,13,0,0,0,0,0,0,0,0,0,0,44,38,0,0,0,FALSE,FALSE,4.0527,0.31904656,0.5482765,0,0,TRUE,TRUE,45,164,2,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0.0249,0.039,6
698,0,236,0,0,0,0,4,0,0.5061,0,0.004526915,0,236,462,39,24.2883,0,TRUE,FALSE,111.798,0.32802406,0.23728876,0.21725164,0,TRUE,FALSE,324,1334,21,6,0,1,15,33,4.378866,0.29192442,0,0,0,0,0,0,0,0,2500,0.0249,0.054,2
20,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,FALSE,FALSE,0.4806,0.00832293,0.39096963,0,0,TRUE,FALSE,6,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0.05,0.05,1
113,1,27,83,0,0,0,2,0,0,0,0,0,64,49,0,0,0,FALSE,FALSE,3.8214,0.4531847,0.3722196,0,0,TRUE,TRUE,68,62,1,8,0,0,1,5,0.2517,0.2517,0,0,0,0,0,0,0,0,0,0.0249,0.039,7
31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,FALSE,FALSE,740.5668,0,0.007224197,0,0,TRUE,FALSE,46,62,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.039,3
335,0,200,0,0,0,0,0,0,0,0,0,0,219,116,0,0,0,FALSE,FALSE,664.7949,0.11452149,0.10597193,0,0,TRUE,TRUE,8932,670,0,8,0,0,4,174,30.4832,7.6208,0,0,0,0,0,0,0,0,2500,0.0249,0.039,4
553,1,225,156,0,0,0,2,0,0,0,0,0,203,350,72,0,18.5193,FALSE,TRUE,61.0614,0.50813246,0.36185816,0,0.3032898,TRUE,TRUE,387,361,5,6,18,0,17,84,19.015846,0.6557188,0,0.40034992,0,0,0,0,0,0,0,0.045433335,0.039,7
1479,0,226,0,0,0,0,2,0,0.1116,0,0.00072761,0,827,652,0,0,0,FALSE,FALSE,153.3789,0.23852271,0.34396568,0,0,TRUE,TRUE,875,2958,3,8,0,0,7,244,18.941978,2.705997,0,0,0,0,0,0,0,0,0,0,0,7
425,0,60,0,0,0,0,0,0,0,0,0,0,385,40,0,0,0,FALSE,FALSE,34.416,0.061925102,0.45184216,0,0,FALSE,TRUE,406,816,12,7,0,0,6,70,1.9493,0.32488334,0,0,0,0,0,0,0,0,0,0,0,5
2704,0,713,0,0,0,0,4,0,0.4716,0,0.001203889,0,1509,1195,0,0,0,FALSE,FALSE,391.7304,0.20278294,0.80612445,0,0,TRUE,FALSE,1077,5098,25,8,0,0,4,331,186.46672,46.61668,0,0,0,0,0,0,0,0,0,0.0249,0.039,0
324,0,108,0,0,0,0,2,0,0.1386,0,0.004352988,0,145,179,0,0,0,FALSE,FALSE,31.8402,0.6395613,0.76009065,0,0,TRUE,FALSE,142,622,3,4,0,0,2,46,17.082138,8.541069,0,0,0,0,0,0,0,0,2500,0.0249,0.054,7
215,0,60,0,0,0,0,1,0,0.0697,0,0.002289427,0,100,115,0,0,0,FALSE,FALSE,30.4443,0.18410014,0.27728343,0,0,TRUE,FALSE,82,394,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
1743,0,496,0,0,0,0,4,0,0.4689,0,0.002479854,0,778,965,146,12.204,10.0593,TRUE,TRUE,189.0837,0.29005188,0.55096227,0.064542845,0.05320025,TRUE,FALSE,944,3478,28,6,1,2,3,218,50.146244,16.715416,0.5711488,0.692921,0,0,0,1,0,0,1500,0.0249,0.054,0
184,0,0,0,0,0,0,2,0,0.1349,0,0.005253177,0,177,7,0,0,0,FALSE,FALSE,25.6797,0.05088113,0.3900241,0,0,TRUE,TRUE,280,368,4,8,0,0,3,108,2.663902,0.88796735,0,0,0,0,0,0,0,0,1500,0.0249,0.039,5
962,0,0,0,0,0,0,0,0,0,0,0,0,824,138,0,0,0,FALSE,FALSE,18.0999,0.20734368,0.40312904,0,0,TRUE,TRUE,491,1920,3,6,0,0,21,21,0.20169523,0.009604535,0,0,0,0,0,0,0,0,0,0,0,7
22,0,12,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,FALSE,FALSE,2.385,0.43650487,0.43591785,0,0,TRUE,FALSE,75,44,0,4,0,0,4,4,0.4931641,0.12329102,0,0,0,0,0,0,0,0,1000,0.03,0.05,4
265,0,87,0,0,0,0,0,0,0,0,0,0,141,124,0,0,0,FALSE,FALSE,47.0088,0.12764914,0.33125353,0,0,TRUE,FALSE,90,502,2,4,0,0,14,14,0.99543065,0.07110219,0,0,0,0,0,0,0,0,1500,0.0866,0.054,7
356,0,0,0,0,0,0,24,0,2.1456,0,0.003958562,0,356,0,0,0,0,FALSE,FALSE,542.0151,0.015098472,0.063004516,0,0,TRUE,FALSE,2157,712,0,6,0,0,12,384,24.9084,2.0757,0,0,0,0,0,0,0,0,1500,0.0249,0.054,4
1358,0,422,0,0,0,0,4,0,0.4688,0,0.003019593,0,626,732,101,11.4957,10.6191,TRUE,TRUE,155.2527,0.3192702,0.8618506,0.07404509,0.06839881,TRUE,FALSE,750,2682,18,8,1,2,3,170,87.52829,29.176096,0.5411154,0.5857841,0,0,0,0,0,0,1500,0.0249,0.054,0
101,0,10,0,0,0,0,0,0,0,0,0,0,35,66,0,0,0,FALSE,FALSE,6.0444,0.27277368,0.44399774,0,0,TRUE,TRUE,121,202,1,4,0,0,8,8,0.5796533,0.072456665,0,0,0,0,0,0,0,0,1500,0.0249,0.039,6
1035,0,244,0,0,0,0,2,0,8.227,0,0.03108661,0,876,159,0,0,0,FALSE,FALSE,264.6477,0.17232402,0.42775017,0,0,TRUE,FALSE,420,2070,2,6,0,0,38,47,3.3057954,0.08699462,0,0,0,0,0,0,0,0,1000,0.0866,0.039,7
415,0,119,0,0,0,0,3,0,0.2088,0,0.005712597,0,130,285,0,0,0,FALSE,FALSE,36.5508,0.3090221,0.24396643,0,0,TRUE,FALSE,178,772,1,4,0,0,27,43,0.6524681,0.024165485,0,0,0,0,0,0,0,0,1500,0.0249,0.054,7
307,0,88,0,0,0,0,2,0,0.1892,0,0.007208773,0,77,230,0,0,0,FALSE,FALSE,26.2458,0.30031908,0.4487831,0,0,TRUE,FALSE,142,602,7,6,0,0,3,61,4.3257713,1.4419239,0,0,0,0,0,0,0,0,2500,0.0249,0.054,5
245,1,54,292,0,0,0,2,0,0,0,0,0,107,138,24,2.529,0,TRUE,FALSE,35.793,0.3853389,0.18849495,0.07065628,0,TRUE,FALSE,340,153,1,6,0,1,15,15,6.411435,0.22897983,0.42178726,0,0,0,0,0,0,0,0,0.0249,0.054,1
732,0,252,0,0,0,0,4,0,0.5061,0,0.004526915,0,259,473,43,24.2883,0,TRUE,FALSE,111.798,0.3376754,0.25246435,0.21725164,0,TRUE,FALSE,329,1398,7,6,0,1,15,33,4.378866,0.29192442,0,0,0,0,0,0,0,0,1500,0.0249,0.054,2
387,0,118,0,0,0,0,0,0,0,0,0,0,246,141,0,0,0,FALSE,FALSE,58.2264,0.27441475,0.3237421,0,0,TRUE,FALSE,135,227,4,4,0,0,20,20,6.6936183,0.16734046,0,0,0,0,0,0,0,0,0,0.3,0.018,7
547,0,195,0,0,0,0,0,0,0,0,0,0,387,160,0,0,0,FALSE,FALSE,109.0962,0.061237697,0.48359522,0,0,TRUE,FALSE,216,1014,2,4,0,0,3,58,24.4702,8.1567335,0,0,0,0,0,0,0,0,1500,0.0249,0.039,7
1458,0,431,0,0,0,0,2,0,0.112,0,0.000730218,0,737,721,0,0,0,FALSE,FALSE,153.3789,0.34356487,0.49247634,0,0,TRUE,TRUE,1099,2776,2,8,0,0,7,244,18.93758,2.7053685,0,0,0,0,0,0,0,0,0,0,0,7
1031,0,959,0,0,0,0,4,0,0.3576,0,0.000584076,0,727,304,0,0,0,FALSE,FALSE,612.2493,0.013414471,0.310425,0,0,TRUE,FALSE,10565,2062,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.0249,0.054,4
2308,0,639,0,0,0,0,4,0,0.4684,0,0.001888851,0,1018,1290,220,21.162,19.9962,TRUE,TRUE,247.9815,0.37030423,0.5559549,0.08533701,0.08063585,TRUE,FALSE,915,4406,24,6,1,2,4,218,43.81738,10.954345,0.6106795,0.6462828,0,0,0,1,0,0,1500,0.0249,0.054,0
857,0,203,0,0,0,0,2,0,0.3163,0,0.001768576,0,812,45,0,0,0,FALSE,FALSE,178.8444,0.0221529,0.18779632,0,0,TRUE,FALSE,411,1636,12,4,0,0,24,43,2.2450216,0.09354257,0,0,0,0,0,1,0,0,2500,0.0249,0.054,7
